일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최소 상대습도(%)
2003-06-02,22.6,16.4,28.4,,16
2003-06-03,22,16.7,27.5,,20
2003-06-04,21.6,17,28.2,,22
2003-06-05,22.4,16.1,29.7,,27
2003-06-06,18.5,15.9,23.1,3.5,48
2003-06-07,20.9,14.4,27.2,,29
2003-06-08,24.1,17.8,30.9,,24
2003-06-09,25.9,21.4,31.1,,27
2003-06-10,23,21.1,25.1,0,42
2003-06-11,20.9,19.3,23.8,9.5,57
2003-06-12,19.3,18.3,21.2,22,80
2003-06-13,20.3,17.9,22.4,,57
2003-06-14,20.2,18.6,22.7,0.5,62
2003-06-15,18,17.4,19.3,12,82
2003-06-16,20.3,16.7,25.5,6.5,53
2003-06-17,22.3,18.1,27.1,,47
2003-06-18,22.4,17.9,27.3,,50
2003-06-19,23.3,19.4,26.8,,52
2003-06-20,21.9,18.9,25.5,,52
2003-06-21,23.5,19.4,27.9,,54
2003-06-22,24.5,19.9,30.4,,45
2003-06-23,21.4,18.9,23.9,26,73
2003-06-24,16.7,15.8,18.9,13.5,84
2003-06-25,19.2,15.8,23.6,3,62
2003-06-26,22.4,18.1,27.5,,48
2003-06-27,20,18.2,22.5,51.5,76
2003-06-28,22.8,18.1,28.1,0.5,46
2003-06-29,19.7,18.5,20.7,7.5,71
2003-06-30,22.8,19,28.3,,50
2003-07-01,23,20.2,27.8,0.3,56
2003-07-02,24.7,19.6,30.7,1.5,43
2003-07-03,21.4,18.7,24.3,14,55
2003-07-04,22.3,18.8,24.9,0,56
2003-07-05,25.1,19.8,30.5,,46
2003-07-06,24.6,21.6,27.3,,63
2003-07-07,25.2,21.5,28.9,,49
2003-07-08,25.7,22.4,28.7,,53
2003-07-09,21.8,20.8,25.2,44,73
2003-07-10,23.2,21.2,26.4,0.5,61
2003-07-11,25.2,19.1,30.8,,39
2003-07-12,23.3,21.4,25.4,2,61
2003-07-13,24.5,20.4,29.9,0.5,34
2003-07-14,23.7,19.9,27.8,,44
2003-07-15,24.7,20.8,29.6,18,44
2003-07-16,24.8,21.4,29,,51
2003-07-17,24.3,21.8,27.8,0.5,55
2003-07-18,19.8,18.3,22.4,58.5,68
2003-07-19,20.4,19,21.6,7,81
2003-07-20,24,18.7,28.9,22,56
2003-07-21,25.7,23.2,29.3,1.5,61
2003-07-22,22.9,21.9,25,173.5,86
2003-07-23,22.3,20.4,25.8,3,66
2003-07-24,24.6,20.5,29.2,9.5,52
2003-07-25,26,22,30.4,18.5,50
2003-07-26,25.6,22.8,29.1,,49
2003-07-27,21,19.3,24.7,49.5,66
2003-07-28,22.2,21.2,24.6,29,64
2003-07-29,24.7,21.2,29.3,16.5,57
2003-07-30,26.2,20.4,31.4,,43
2003-07-31,26.4,23.5,30.5,,51
2003-08-01,25.8,23.6,28.9,0,61
2003-08-02,25,21.8,29,19,58
2003-08-03,25.2,24.4,26.7,29,81
2003-08-04,26.6,23.9,29.5,0,61
2003-08-05,26,22.9,32.2,2,46
2003-08-06,23.4,20.6,27.5,28.5,64
2003-08-07,22.7,20.7,25.2,50,64
2003-08-08,25.1,19.7,30.2,,43
2003-08-09,26.7,22.3,31.6,,37
2003-08-10,24.1,22.2,27.2,4,60
2003-08-11,23.8,20.9,28.3,3.5,51
2003-08-12,24.8,20.4,30,,33
2003-08-13,24.7,20.6,30,,30
2003-08-14,24.9,19.8,29.7,,34
2003-08-15,24.7,19.9,30.2,,32
2003-08-16,23.5,21.4,26.5,,51
2003-08-17,23,21.1,25.1,0.2,55
2003-08-18,21.4,19.9,23,5,73
2003-08-19,21.8,21.1,22.8,33.5,72
2003-08-20,24.6,21.9,27.7,146.5,72
2003-08-21,26.5,23.9,29.6,10,65
2003-08-22,27,25.2,30,1.5,55
2003-08-23,24.6,24,25.6,75.5,83
2003-08-24,22.7,20.9,24.8,177,88
2003-08-25,25,21.2,30.2,4,51
2003-08-26,24.2,21.9,26.9,,64
2003-08-27,21.5,20.2,23.3,75,79
2003-08-28,24,19.9,29.1,9.5,50
2003-08-29,22.4,20.8,25.1,,62
2003-08-30,20.2,16.6,24,10,67
2003-08-31,21.2,16.6,26,0.5,49
2003-09-01,22,19.2,25.4,,58
2003-09-02,18.8,15.6,21.9,24.5,74
2003-09-03,20.8,18.7,24,2.5,62
2003-09-04,22,17.7,26.1,,45
2003-09-05,22.9,21.2,24.7,34.5,75
2003-09-06,22.3,18.5,25.7,0,53
2003-09-07,21.1,20.3,22.6,19,81
2003-09-08,23.2,19.8,28.7,1.5,43
2003-09-09,18.8,17.3,22.6,55.5,69
2003-09-10,20.9,17.4,25,,53
2003-09-11,21.7,18.8,24.6,,57
2003-09-12,21.3,20.1,22.4,16.5,74
2003-09-13,22,19.7,25,3,65
2003-09-14,22.1,18.8,25.8,,55
2003-09-15,23.2,20.3,27.7,,44
2003-09-16,22.5,18.4,27.2,,49
2003-09-17,23.2,19.6,27.2,,55
2003-09-18,20.4,18.4,22.7,101,81
2003-09-19,21.1,18.3,24.9,0.2,52
2003-09-20,20.6,17.9,25.3,,31
2003-09-21,19.4,14.3,24.3,,33
2003-09-22,18.9,13.8,24.7,,23
2003-09-23,18.7,13.9,24.1,,19
2003-09-24,18.8,14.3,23,,35
2003-09-25,20.2,15.3,25.6,,42
2003-09-26,20.3,16.2,25.9,,33
2003-09-27,20.4,15.1,25.9,,34
2003-09-28,20.4,17.9,25.1,,35
2003-09-29,19.9,14.5,25.5,,31
2003-09-30,19.2,14,23.8,,46
2003-10-01,16,13.8,19.4,5.5,69
2003-10-02,15.1,12.5,19.5,,34
2003-10-03,15.3,10.5,20,,30
2003-10-04,15.3,11,20.6,,21
2003-10-05,15.1,10.6,19.3,,32
2003-10-06,16,11.3,21.2,,38
2003-10-07,16.6,11.6,22.5,,25
2003-10-08,18,13.1,24.3,,31
2003-10-09,18.9,14.5,24.7,,35
2003-10-10,19.6,14.8,26,,31
2003-10-11,20,14.8,25.3,,31
2003-10-12,19.2,17,22.7,2.5,50
2003-10-13,15.4,13.6,17.7,7.5,63
2003-10-14,13.3,10,16.7,,39
2003-10-15,12.1,7.3,16.2,,31
2003-10-16,13.7,9.1,18.5,,27
2003-10-17,13.5,9,19.1,,43
2003-10-18,14,10.3,19.3,,19
2003-10-19,12.1,6.4,18.2,,20
2003-10-20,12.4,8.3,17.5,,38
2003-10-21,11.6,9,15.1,6,71
2003-10-22,11.7,8,15.8,1.5,37
2003-10-23,8.4,4.3,12.6,,21
2003-10-24,10.7,4,16,,42
2003-10-25,12.2,8.8,16.2,5.5,25
2003-10-26,10.7,4.8,16.8,,30
2003-10-27,14.3,7.8,20.8,,35
2003-10-28,8,5.4,15.8,13,30
2003-10-29,7.5,2.7,12.8,,31
2003-10-30,10.9,4.8,17,,30
2003-10-31,13.9,9.1,20.5,,33
2003-11-01,14.3,9.3,20.7,,39
2003-11-02,16.6,12.6,21.3,,61
2003-11-03,12,6.4,17,0,22
2003-11-04,10.2,3.4,17.2,,13
2003-11-05,13.8,8.1,19.8,,33
2003-11-06,14.4,9.6,19.7,,47
2003-11-07,12.3,11.3,14.1,10.5,71
2003-11-08,9.4,8.5,11.3,14,88
2003-11-09,11,8.6,14.1,,63
2003-11-10,11.9,10.5,13.5,0.2,65
2003-11-11,9.8,7.9,11.6,16.5,74
2003-11-12,8.7,7.4,9.8,4.5,71
2003-11-13,8.3,4.5,13,,49
2003-11-14,8.8,4.3,12.8,,51
2003-11-15,10.7,7.4,15.6,0.2,50
2003-11-16,5,2,8.3,,21
2003-11-17,5.6,-0.6,12.5,,22
2003-11-18,8.7,2.9,15.6,,32
2003-11-19,13.1,7.8,17.2,,27
2003-11-20,12.1,8.6,14.6,6,53
2003-11-21,4.6,-1.1,9.1,,37
2003-11-22,-0.1,-3.2,3.4,,22
2003-11-23,2.8,-2.7,8.1,,24
2003-11-24,6.4,3.7,8.3,,33
2003-11-25,8.1,5,11.8,6.5,50
2003-11-26,9.5,7,12.1,1,61
2003-11-27,9.7,7.3,13,0.2,52
2003-11-28,11.6,8.6,15.3,9.5,55
2003-11-29,8.7,7.5,11.1,0.2,80
2003-11-30,7.7,4.5,11.8,,58
2003-12-01,7.2,4,12,,60
2003-12-02,5.8,3.2,8.6,,51
2003-12-03,3,-0.8,6.9,,28
2003-12-04,2.2,-2.5,6.5,,16
2003-12-05,6,2.2,9.1,1,23
2003-12-06,3.4,-4.4,8.8,0.5,45
2003-12-07,-4.8,-7.9,-1.8,,30
2003-12-08,-0.8,-4,3.2,0.7,47
2003-12-09,-2.7,-4.9,-0.3,,36
2003-12-10,-0.4,-5.4,4,,30
2003-12-11,2.4,0,5.9,,35
2003-12-12,0,-1.3,2.2,,53
2003-12-13,0.4,-3.5,4.5,,35
2003-12-14,1.7,-2.5,5.9,,32
2003-12-15,-0.2,-2.5,2.7,,34
2003-12-16,1.2,-4.1,4.5,0.2,34
2003-12-17,-0.7,-4.4,3.7,3.5,37
2003-12-18,-3.4,-5.1,-1.2,,43
2003-12-19,-5.4,-7,-2.2,,34
2003-12-20,-4.8,-8.1,-0.8,,21
2003-12-21,-1.2,-7.1,3,,34
2003-12-22,3.3,-1.2,9.1,,43
2003-12-23,4.5,-0.2,9,,61
2003-12-24,2.5,0.8,5.6,,79
2003-12-25,0.9,-3.2,3.7,,27
2003-12-26,-3.8,-5.5,-0.8,,32
2003-12-27,-3,-6.5,1.1,,25
2003-12-28,2.3,-2.7,6.3,,44
2003-12-29,4.2,-0.8,7.5,1,38
2003-12-30,0.3,-1.8,3,,33
2003-12-31,2.7,-0.3,5.8,0,41
