일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최소 상대습도(%)
2004-05-10,14.9,13.6,16.2,10.5,81
2004-05-11,17.3,12,22.6,,53
2004-05-12,16.9,15.3,18.7,13.5,70
2004-05-13,15.8,13.6,19.2,1.5,61
2004-05-14,18.7,11.6,26,,36
2004-05-15,15.9,13.6,18.7,0.5,57
2004-05-16,16.3,13,21.5,,52
2004-05-17,14.5,12.8,17.7,0.5,60
2004-05-18,16.8,13.3,21.7,2,46
2004-05-19,19.3,16,24.2,0,43
2004-05-20,17.5,15.1,22.3,17,57
2004-05-21,16.7,13.6,21.8,3,26
2004-05-22,17.8,12.3,23.2,,20
2004-05-23,17.4,12.8,22,,36
2004-05-24,18.7,13.5,25,,29
2004-05-25,19.8,13.8,26,,21
2004-05-26,19.9,16.1,24.3,0,26
2004-05-27,21.8,17.7,27.6,5.5,39
2004-05-28,18.8,16.7,21.1,67,88
2004-05-29,20.1,16.7,24.7,0,56
2004-05-30,21.5,17.8,26.7,,43
2004-05-31,20.6,16,25.7,,22
2004-06-01,21.2,14.6,28.2,,20
2004-06-02,23.3,15.8,30.6,,24
2004-06-03,26,18.7,32.5,,27
2004-06-04,26.3,20.2,32.4,,19
2004-06-05,25.8,21.7,31.2,,17
2004-06-06,23.4,22.1,25.1,0,38
2004-06-07,21.5,20,24.7,0,44
2004-06-08,20,18,22.3,0,53
2004-06-09,20.6,16,25.2,,35
2004-06-10,23.3,17.3,29,,42
2004-06-11,25.3,20.8,30.1,,41
2004-06-12,25,19.7,30.7,,22
2004-06-13,23.4,18.7,28.6,,26
2004-06-14,23.6,18.2,29,,17
2004-06-15,25.5,18.8,31.5,,18
2004-06-16,25.5,20.1,31,,27
2004-06-17,19.2,18.1,24.5,21,54
2004-06-18,20.5,17.2,23.8,1.5,74
2004-06-19,20.7,19.6,22.7,84,80
2004-06-20,21.8,19.2,23.5,11,82
2004-06-21,22.5,19,26.7,,59
2004-06-22,21,18.1,25,20,66
2004-06-23,22,19.3,27,0.5,64
2004-06-24,25.2,20.8,30.2,,49
2004-06-25,25.2,21.3,29.6,,45
2004-06-26,24.3,22.5,28.5,0.1,54
2004-06-27,24.5,21.8,28.7,,55
2004-06-28,22.6,21,25.8,,64
2004-06-29,22.1,20.5,24.7,,62
2004-06-30,24.7,21.2,29.1,,54
2004-07-01,24,22,26.7,4.5,61
2004-07-02,23.1,21.3,24.2,10.5,83
2004-07-03,24.4,22,26.8,10.5,71
2004-07-04,21.1,19.7,22.7,62,85
2004-07-05,22.8,19.5,26.2,14,62
2004-07-06,23.3,20.8,26.3,58,74
2004-07-07,21.5,20.7,22.2,31.5,91
2004-07-08,21.2,19.7,23.3,5,76
2004-07-09,22.7,19.7,27.3,,59
2004-07-10,24.1,19.8,28.8,,53
2004-07-11,23.4,21.1,27.7,12,57
2004-07-12,22.4,20.8,23.2,70,93
2004-07-13,21,19.7,22.8,30.5,84
2004-07-14,23.5,20.3,27.6,3.5,66
2004-07-15,22.8,22.2,23.7,37,88
2004-07-16,23,22.2,24.6,108.5,91
2004-07-17,22.3,21.6,23.2,37.5,87
2004-07-18,25.2,22.1,28.2,0.1,75
2004-07-19,26.4,25.2,28.3,0,74
2004-07-20,25.7,24.8,26.8,1,83
2004-07-21,26.8,24.1,31.8,,60
2004-07-22,27.4,24.1,32,,55
2004-07-23,28.3,24,33.2,,45
2004-07-24,27.6,23.7,30.8,,44
2004-07-25,25.4,22.6,28,14.5,49
2004-07-26,26.5,23.8,29.2,0.1,65
2004-07-27,27.6,24.7,30.2,,51
2004-07-28,28.7,26,32.7,,52
2004-07-29,28.9,24.1,33.2,,49
2004-07-30,29.2,25.2,33.4,,48
2004-07-31,29.9,24.7,34.5,,45
2004-08-01,29.4,25.3,34.2,,42
2004-08-02,28.3,23.7,33.2,,45
2004-08-03,28.8,25.7,32.7,,48
2004-08-04,28.5,23.2,32.9,39.5,47
2004-08-05,27.6,23.8,32.7,0.5,51
2004-08-06,28.3,24.7,32.9,,51
2004-08-07,28.5,26.2,32.4,,52
2004-08-08,27.8,26.1,32,0.2,53
2004-08-09,28.6,25,33,0,52
2004-08-10,30.2,25.2,36.2,,38
2004-08-11,30.4,25.6,35.7,,22
2004-08-12,29.6,25.6,34.7,,36
2004-08-13,28.7,26,32.7,,47
2004-08-14,26.3,24,29.2,3,45
2004-08-15,26.7,22.8,31,,45
2004-08-16,25,21.5,29.1,33.5,59
2004-08-17,23.1,21.1,26.2,33,76
2004-08-18,23.2,22,25,43.5,86
2004-08-19,21.8,19.1,25.3,39,57
2004-08-20,23.5,20.5,26.8,,52
2004-08-21,23.3,21,25.5,,68
2004-08-22,22.8,21.3,25.2,0.1,65
2004-08-23,22.8,20.5,26,,55
2004-08-24,23.9,18.7,29.2,,46
2004-08-25,24.2,20.7,27.5,0,59
2004-08-26,23.7,21.2,28.5,1,53
2004-08-27,24.6,21.1,28.3,,56
2004-08-28,23.9,22.1,26.6,,48
2004-08-29,25.5,21.6,30.1,,45
2004-08-30,26,22.7,31.5,,51
2004-08-31,24.6,20,29.3,,48
2004-09-01,24.7,22.2,29.3,,22
2004-09-02,24.1,21.1,29.2,,26
2004-09-03,23.7,19,28,,31
2004-09-04,24.9,20.7,30,0.2,36
2004-09-05,25.5,20.7,31.3,3.5,31
2004-09-06,24.5,19,29.7,4,40
2004-09-07,19.7,18.2,24.2,30.5,58
2004-09-08,22.1,18,27.2,0,40
2004-09-09,23.2,18.7,28.8,,25
2004-09-10,22.1,17.6,26.7,,36
2004-09-11,17.4,16,20.6,56.5,51
2004-09-12,20.5,16.6,23.5,25.5,71
2004-09-13,21.4,19.3,24.3,1.5,62
2004-09-14,23,17.5,28.7,0,49
2004-09-15,24.5,19.6,28.2,3,53
2004-09-16,23,20.7,27.2,42,59
2004-09-17,23.6,18.7,28.7,,57
2004-09-18,21.8,18.3,23.7,6.5,69
2004-09-19,20.7,14.8,26.2,,24
2004-09-20,16.5,14.6,20.5,16.5,42
2004-09-21,16.8,15,20.2,9,66
2004-09-22,18.8,12.8,24.5,,40
2004-09-23,20.5,16.7,25.2,,44
2004-09-24,21.2,16,26.7,,40
2004-09-25,21.6,17.1,26.3,,33
2004-09-26,20.4,18.1,23.6,,50
2004-09-27,21.3,16.5,26.8,,34
2004-09-28,21.2,17.1,25.2,,50
2004-09-29,21.9,17.7,27.1,,34
2004-09-30,21.7,16.1,27,,38
2004-10-01,16.6,10.8,21.5,1,60
2004-10-02,12.6,8.8,17.7,,23
2004-10-03,13.4,7.4,19.7,,26
2004-10-04,15.1,10,21.1,,33
2004-10-05,16.8,9.8,23.7,,25
2004-10-06,17.7,12,24.5,,36
2004-10-07,18.6,13.6,23.7,,40
2004-10-08,19.5,14.1,25.6,,35
2004-10-09,20,15.1,25.1,,29
2004-10-10,20.2,15.3,25.3,,28
2004-10-11,18.9,13.8,23.8,,32
2004-10-12,14.9,11,19,5.5,19
2004-10-13,12.7,8,18.3,0,14
2004-10-14,10.7,5.8,15.8,,21
2004-10-15,13.9,7.1,19.8,,42
2004-10-16,15.9,10.6,23.2,,38
2004-10-17,16.2,11.8,21,,31
2004-10-18,16.5,13.3,21.6,,43
2004-10-19,17,11.1,23,,34
2004-10-20,16.9,12.6,23.2,,33
2004-10-21,15.3,10.3,20.7,,42
2004-10-22,12.5,8.3,17,,21
2004-10-23,12.1,7.6,17.7,,14
2004-10-24,14,9.8,18.6,,28
2004-10-25,15.7,11.8,20.2,,34
2004-10-26,11.4,8.1,15.1,,16
2004-10-27,11.1,5.3,17.1,,28
2004-10-28,11.8,6.8,17.6,,32
2004-10-29,13,8,17.8,,44
2004-10-30,15.3,9.8,22.1,,28
2004-10-31,16,10,23.2,,25
2004-11-01,14.8,11.8,20.5,18,40
2004-11-02,9.9,8.1,12.3,3,72
2004-11-03,10.5,6.9,14.6,0.5,52
2004-11-04,11.7,8.3,16.3,,44
2004-11-05,11.4,7.6,15.8,14,48
2004-11-06,8.1,4.3,12.6,,30
2004-11-07,10.5,3.4,17.6,,27
2004-11-08,12.9,7.9,17.3,,52
2004-11-09,16.4,12,21.5,,43
2004-11-10,15.2,13.6,16.3,12.5,52
2004-11-11,13.6,9.6,15.6,2.5,75
2004-11-12,5.1,1.7,9.6,,28
2004-11-13,4.1,0.2,7.9,,24
2004-11-14,7.8,3.4,12.1,,44
2004-11-15,5,2.5,9.5,0.4,21
2004-11-16,6.7,1.2,12.1,0,30
2004-11-17,9.9,4.9,15.1,,36
2004-11-18,10.7,7.8,15.1,1,52
2004-11-19,9.6,6.5,13.6,,45
2004-11-20,7.4,4.3,11.5,,37
2004-11-21,6.4,2.5,11.3,,36
2004-11-22,7.1,2.7,12.1,,33
2004-11-23,8.2,3.5,12.8,,46
2004-11-24,9.8,5.9,14.3,,52
2004-11-25,10.5,5.8,15.1,0.1,30
2004-11-26,5.3,1.7,11.8,28,54
2004-11-27,7.3,3.7,10.1,,54
2004-11-28,7.6,5,10.6,,22
2004-11-29,5,0.8,9.1,,24
2004-11-30,4.8,1.2,8.3,,48
2004-12-01,5.2,1.6,9,,43
2004-12-02,8.5,3,14.3,,32
2004-12-03,10.6,6.5,16.2,,41
2004-12-04,9,6,10.5,15,68
2004-12-05,1.8,-0.2,6,,42
2004-12-06,3.3,-2.2,7.1,8,42
2004-12-07,3.9,1.6,7,,25
2004-12-08,5.8,1.5,9.8,0,46
2004-12-09,8.8,5.4,12.6,,32
2004-12-10,7.5,3,10.3,0,15
2004-12-11,4.2,-0.4,9.1,,19
2004-12-12,5.2,1.3,9.8,,22
2004-12-13,2.4,-0.6,6.6,,21
2004-12-14,4.6,0.4,9.3,,25
2004-12-15,5.7,4.5,7.5,4,38
2004-12-16,4,1.7,7.3,,45
2004-12-17,3.8,0.8,7.5,0,35
2004-12-18,3.7,1.1,6.5,,58
2004-12-19,5,0.4,9.8,0.2,43
2004-12-20,-3.6,-5.8,4.3,,36
2004-12-21,-3.2,-7.3,1.2,,25
2004-12-22,-3.4,-6,-0.2,,27
2004-12-23,-3.7,-8.1,1,,33
2004-12-24,-0.8,-4,3.4,,40
2004-12-25,-1.8,-4.3,1.2,,47
2004-12-26,-3.2,-6.1,0.4,,24
2004-12-27,-4,-7.1,-0.4,,27
2004-12-28,-4.9,-7.3,-2.5,,28
2004-12-29,-5.7,-8.3,-2.2,,28
2004-12-30,-4.6,-8.3,-0.8,,34
2004-12-31,-4.7,-7,-1.2,,30
