일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최소 상대습도(%)
2005-05-03,19.2,11.8,26.5,,8
2005-05-04,20.1,12.6,27.7,,10
2005-05-05,19.8,13.1,26.7,16.5,23
2005-05-06,11.6,8.8,13.3,13.5,77
2005-05-07,13.5,6.3,19.7,,39
2005-05-08,13.4,11.1,15.6,,66
2005-05-09,13.3,9,17.6,,33
2005-05-10,14.2,9,19.3,,18
2005-05-11,13.7,12.1,16.1,1.5,38
2005-05-12,14.1,11.6,19.6,1,39
2005-05-13,16.6,10.1,23.3,,25
2005-05-14,16.7,13.3,20.7,,46
2005-05-15,18.6,12.5,25.7,,23
2005-05-16,19.6,14.3,25.3,,28
2005-05-17,19.4,16,23.6,26.5,40
2005-05-18,15.4,11.8,19.6,25,57
2005-05-19,17.2,11.8,23,,30
2005-05-20,18.5,12.8,24.5,,21
2005-05-21,17.7,13.6,22.8,,19
2005-05-22,15.9,14.6,18.5,1.5,34
2005-05-23,16.1,13.1,20.1,,42
2005-05-24,17.6,12.3,23.5,,32
2005-05-25,18.5,12.6,24,,31
2005-05-26,19.3,15.3,25,,33
2005-05-27,20.7,14.6,27.7,,20
2005-05-28,22,15.8,28.2,,21
2005-05-29,23.7,17.1,30.2,,19
2005-05-30,21.5,18,26.7,,23
2005-05-31,21,15.8,26.6,,19
2005-06-01,19.8,15.5,24.2,2.5,31
2005-06-02,19.1,17.6,22.2,0.5,57
2005-06-03,18,15.6,22.6,,49
2005-06-04,19.5,15.8,23.6,0,47
2005-06-05,22.8,16,29.1,,32
2005-06-06,22.2,18.2,27.1,,34
2005-06-07,21.7,18.3,25.1,,39
2005-06-08,23,18.3,27.7,,41
2005-06-09,23.6,18.6,28,,37
2005-06-10,19.1,18,23.1,13.5,67
2005-06-11,21,16.6,26.8,,43
2005-06-12,21.8,17.5,27.5,0,41
2005-06-13,24.8,18.7,31.3,,28
2005-06-14,24.1,20.3,31.8,3,26
2005-06-15,21.2,19,24.3,0.5,49
2005-06-16,21.2,17.8,25.2,0,47
2005-06-17,22.5,19.7,26.3,1.5,41
2005-06-18,23.1,20.6,27.2,,46
2005-06-19,23.6,19.7,29.3,0,34
2005-06-20,23.6,19,29.5,,40
2005-06-21,24.5,22,29.1,,45
2005-06-22,24.1,21,29.2,,43
2005-06-23,24.4,20.7,30.8,,39
2005-06-24,25.9,21.2,32,,37
2005-06-25,25.4,22.2,29.2,,47
2005-06-26,24.7,21.1,29.1,95.5,55
2005-06-27,22.7,20.7,24.2,37,84
2005-06-28,23.8,20.5,28,,51
2005-06-29,22.8,21.7,24.3,13.5,78
2005-06-30,25.7,22.3,31.1,1,51
2005-07-01,23.8,21.6,26.5,55,63
2005-07-02,23.9,22.8,26.1,1,76
2005-07-03,21.5,20.2,23.5,17.5,88
2005-07-04,24.2,20,28.8,,46
2005-07-05,23.1,21.6,26.3,0,63
2005-07-06,24.6,22.1,29,,44
2005-07-07,24.1,22.1,28.5,8.5,54
2005-07-08,25.1,22.1,29.1,11,53
2005-07-09,22.4,21.3,23.7,40,79
2005-07-10,23.7,20.6,26.2,,64
2005-07-11,20.7,19.5,23.3,15.5,78
2005-07-12,23.1,18.3,27,,54
2005-07-13,23.3,21.8,26.1,1.5,67
2005-07-14,25,22.1,29.6,0,48
2005-07-15,25.8,22,30.1,,53
2005-07-16,26,24.2,29.1,,61
2005-07-17,24.8,23.5,26.3,0.2,73
2005-07-18,26.4,23.5,31.2,,52
2005-07-19,26.5,23.3,30.7,,55
2005-07-20,27,23.8,31.7,,52
2005-07-21,27.1,23.7,32.5,,53
2005-07-22,29.1,24.3,34.2,,50
2005-07-23,30.2,26.2,33.9,,51
2005-07-24,29.2,27,33.5,3,50
2005-07-25,27.8,25.7,30.8,0,57
2005-07-26,27.6,24.1,32.2,,45
2005-07-27,27,24.7,29.6,0.2,61
2005-07-28,23.1,20.8,26,115,79
2005-07-29,25.4,22.2,28.5,,57
2005-07-30,26.1,24.3,29.5,,58
2005-07-31,26.9,23,30.2,1,53
2005-08-01,25.3,23.2,27,26.5,73
2005-08-02,26.3,24.1,29.1,0.5,65
2005-08-03,24.8,23.6,27.7,19,68
2005-08-04,28.5,24.3,32.5,,53
2005-08-05,29.3,25.5,34.2,,47
2005-08-06,29,25.8,35,0.5,38
2005-08-07,26.9,24.3,30.1,0,58
2005-08-08,26.2,23.7,30.2,16,62
2005-08-09,26.4,24.3,29.5,15,59
2005-08-10,25.1,23.5,28.2,57.5,72
2005-08-11,25.2,23.2,27.5,25,72
2005-08-12,26,24.6,26.8,1,80
2005-08-13,27.2,25.1,30.1,0.5,63
2005-08-14,27.3,25.2,31.1,,54
2005-08-15,27.2,25,31.3,0.5,56
2005-08-16,28.3,25.2,33,,47
2005-08-17,28.1,25.3,32.4,4.5,58
2005-08-18,25.5,22.7,30,8,58
2005-08-19,21.6,20,22.7,6.5,75
2005-08-20,23.2,19.3,28.2,0.5,49
2005-08-21,24.1,20.5,28.2,,47
2005-08-22,23.1,20.7,26,0,56
2005-08-23,24.1,19.1,29.2,,30
2005-08-24,20.6,16.5,23.6,39.5,46
2005-08-25,17.6,16.7,18.6,38.5,89
2005-08-26,21.2,16.7,25.3,,55
2005-08-27,23.6,21,27.8,,50
2005-08-28,22.9,20.2,27.3,25.5,56
2005-08-29,24.6,21.7,29,,49
2005-08-30,24.1,22,28,,56
2005-08-31,25.6,20,31.2,,45
2005-09-01,26.8,25.3,30.2,0.1,58
2005-09-02,25.2,23.2,27.7,0.5,62
2005-09-03,23.7,21.6,27.3,,36
2005-09-04,22.5,20.2,26,,49
2005-09-05,22.4,18.2,27.3,,36
2005-09-06,21.9,19.2,25.7,,43
2005-09-07,23.3,18.8,27.8,,43
2005-09-08,24.4,19.7,28.7,,44
2005-09-09,22.6,21.6,23.7,2.5,70
2005-09-10,24.1,20,28.2,,55
2005-09-11,26.3,21.6,30.8,,42
2005-09-12,25.8,22.7,29,0.1,51
2005-09-13,20.5,16.7,24.6,90.5,66
2005-09-14,20.2,16.2,25,,49
2005-09-15,21.4,16.5,26.7,,37
2005-09-16,22.8,18.7,26.6,0,49
2005-09-17,22.5,21.1,23.7,74,64
2005-09-18,22.8,20.2,27.2,0.5,53
2005-09-19,20.1,18.3,22.2,0,60
2005-09-20,20.1,16,23.5,0.1,51
2005-09-21,15.9,13.8,20.7,40,64
2005-09-22,17.1,14.8,19,0.5,76
2005-09-23,20.1,16.6,23.2,,55
2005-09-24,20.9,17.1,25.7,,44
2005-09-25,20.5,16.6,24.7,,44
2005-09-26,21,17.5,25.6,,41
2005-09-27,21,17.8,26.1,,33
2005-09-28,20.8,16.3,26.5,,32
2005-09-29,20.8,15.8,25.2,0,30
2005-09-30,17.7,16,21.2,104.5,52
2005-10-01,20.1,18.8,21.6,14.5,79
2005-10-02,19.2,15.6,24.2,0,34
2005-10-03,16.4,14.1,19.2,0.1,40
2005-10-04,16.6,13.6,21.7,,27
2005-10-05,16.5,11,22.3,,24
2005-10-06,17.6,10.5,24.9,,25
2005-10-07,14.4,13.1,17.1,19.5,60
2005-10-08,16.1,13.8,20.6,,45
2005-10-09,16.2,11.8,21.8,,43
2005-10-10,17.4,12.6,23.1,,30
2005-10-11,17.4,12.5,23.2,,37
2005-10-12,17.5,12.6,23.2,,34
2005-10-13,17.4,14.6,21.7,,50
2005-10-14,15,12.3,17.8,2,17
2005-10-15,14.6,10.3,19,,33
2005-10-16,14.3,9.1,20.2,,29
2005-10-17,15.7,9.3,21.7,,39
2005-10-18,15.4,12.6,20,,49
2005-10-19,15.7,11.1,21.2,,43
2005-10-20,15.8,11.1,21.7,,27
2005-10-21,12.4,9.1,14.8,13.5,60
2005-10-22,8,5.1,12.3,,21
2005-10-23,9.5,3,15.5,,21
2005-10-24,12.6,7,18.5,,31
2005-10-25,14.1,10.1,19.5,,29
2005-10-26,14.9,11.6,19.8,,46
2005-10-27,14.6,10.1,20,,40
2005-10-28,12.4,8.5,16.2,3,46
2005-10-29,9.2,7.1,12.5,,36
2005-10-30,7.9,4.5,11.8,,38
2005-10-31,9.7,3.9,15.3,,27
2005-11-01,12.5,7.9,17.5,,44
2005-11-02,14.3,11.1,17.3,0,38
2005-11-03,15.8,12.1,20.7,0.5,43
2005-11-04,16.4,12.6,21.8,,47
2005-11-05,16.8,12.1,20.7,0.1,52
2005-11-06,14.1,8.5,18.1,30,51
2005-11-07,10.7,6,15.3,1,15
2005-11-08,8.8,4.8,12.1,,20
2005-11-09,10.6,5.4,15.3,,30
2005-11-10,13.9,9.8,17.7,0,52
2005-11-11,12.8,8.6,17.2,,15
2005-11-12,9.1,4.6,13.8,,10
2005-11-13,8.9,5.6,12.1,0,33
2005-11-14,5.7,3.2,10,,13
2005-11-15,3.3,1.1,6.9,,22
2005-11-16,3.1,-1.1,7.9,,19
2005-11-17,3.5,-0.8,8.1,,23
2005-11-18,3.6,0.4,7.5,,23
2005-11-19,2.9,-0.5,7.3,,22
2005-11-20,3.5,-1,8.3,,21
2005-11-21,5.7,2.2,10,0.3,31
2005-11-22,5.1,0.8,9.3,,25
2005-11-23,8.5,3.5,13.3,0.2,35
2005-11-24,8.4,5.4,12.6,,17
2005-11-25,8.4,3.9,13.1,,35
2005-11-26,8.2,4.1,12.5,0,51
2005-11-27,8.4,6,12.1,3.5,41
2005-11-28,7.2,4,12.1,9,56
2005-11-29,3.2,-0.2,7.5,0,27
2005-11-30,3.6,-0.8,8.8,,21
2005-12-01,5.9,2.5,11.1,0.3,46
2005-12-02,1,-2,4,,22
2005-12-03,-0.7,-3.2,2.7,5,18
2005-12-04,-5.1,-7.5,-1.7,1.8,39
2005-12-05,-5.2,-8.8,-1.8,,38
2005-12-06,-2.5,-5.5,0.1,,50
2005-12-07,-1.8,-4.9,2,,40
2005-12-08,-2.3,-4.6,0.8,,35
2005-12-09,-1.4,-4.9,1.7,,34
2005-12-10,-2.9,-7.5,0.4,,20
2005-12-11,-6.3,-9.1,-2.7,,27
2005-12-12,-8,-10.1,-5.5,,27
2005-12-13,-8.6,-11.6,-5,,29
2005-12-14,-5.8,-11.5,-2,,30
2005-12-15,-4.5,-8.8,-0.4,,32
2005-12-16,-3.3,-6.5,0.4,,25
2005-12-17,-9.7,-13.3,-5.8,,26
2005-12-18,-9.2,-14,-3.7,0.8,28
2005-12-19,-5,-9.8,0.3,,28
2005-12-20,-2.8,-7.5,1.3,,21
2005-12-21,-6.2,-9.6,-1.7,1.1,33
2005-12-22,-6.6,-11.1,-3.2,0.4,32
2005-12-23,-3.2,-5.3,0.2,0.1,41
2005-12-24,-4.2,-8.6,-0.5,,20
2005-12-25,-1.7,-6.9,2,0.5,19
2005-12-26,-7.5,-10.1,-4,,28
2005-12-27,-6.9,-10.1,-3.2,,25
2005-12-28,-5,-9.1,-0.4,,20
2005-12-29,-2.9,-6.8,1.2,,29
2005-12-30,0.1,-2,4.3,0.3,44
2005-12-31,1.4,-2,5.5,,42
