일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최소 상대습도(%)
2002-05-04,19.1,13.6,25.9,,39
2002-05-05,19.6,14.1,25.2,,20
2002-05-06,15.6,11.1,19.7,6,26
2002-05-07,11.4,10.6,12,21.5,72
2002-05-08,16.6,10,23.1,,36
2002-05-09,18.3,13.2,23.4,,49
2002-05-10,18.5,14.3,23.1,,55
2002-05-11,17.9,14.2,23.5,,48
2002-05-12,16.4,12.2,22.3,,48
2002-05-13,18.3,12.5,24.9,,47
2002-05-14,21.3,15.4,25.6,,39
2002-05-15,18.1,13.9,22,8,42
2002-05-16,14.9,12.6,17.3,3.5,65
2002-05-17,13.4,11.2,15.3,1.5,70
2002-05-18,16.9,11.6,23.6,,38
2002-05-19,17.3,13.1,22.1,,46
2002-05-20,19.3,13.5,25.9,,28
2002-05-21,19.6,13.6,25.7,,28
2002-05-22,20,15.8,26,,36
2002-05-23,21.9,15.6,27.7,,15
2002-05-24,19.9,15.3,25.3,,25
2002-05-25,19.9,14,26.6,,17
2002-05-26,18.5,14,24.3,,26
2002-05-27,18.6,12.5,25.3,,28
2002-05-28,19.3,14.1,25.3,,22
2002-05-29,20.6,13.8,27,,24
2002-05-30,19.1,15.4,24.5,4,49
2002-05-31,19.4,16.4,25.7,1.5,45
2002-06-01,20.2,17.1,24.8,0.2,43
2002-06-02,22.9,15.3,30,,21
2002-06-03,23.4,17.6,29.1,,29
2002-06-04,22.4,18.2,27.6,1.5,32
2002-06-05,25.2,19.1,31.4,,31
2002-06-06,25.9,21.2,31.2,,33
2002-06-07,25.2,19.6,30.6,,30
2002-06-08,22.1,19.4,27.1,,48
2002-06-09,22.8,18.3,28,,40
2002-06-10,22.4,20,26.6,31.5,56
2002-06-11,21.9,19,26.8,,21
2002-06-12,18.6,16.6,22.9,15.5,39
2002-06-13,19.7,16,24.4,,41
2002-06-14,20.4,16.4,25,,41
2002-06-15,20.6,17.4,24.8,0.2,39
2002-06-16,22.4,15.7,28.6,,30
2002-06-17,23.2,17.9,28.4,,37
2002-06-18,23.4,19,28.9,,39
2002-06-19,22.3,20.2,26.2,0,50
2002-06-20,22.2,19.2,26.1,5,54
2002-06-21,23.6,18.8,28.4,,36
2002-06-22,23.7,18.9,29.2,,36
2002-06-23,18.1,16.9,21.3,1.5,59
2002-06-24,16.4,15.3,17.7,6,61
2002-06-25,19.8,15.5,25,,33
2002-06-26,20.9,14.5,27.7,,26
2002-06-27,21.6,16.5,27.5,,37
2002-06-28,23.6,17.4,30,,29
2002-06-29,25.8,18.9,32,,21
2002-06-30,26.3,22.4,31.5,0,32
2002-07-01,25,22.9,27.9,0.5,54
2002-07-02,24.1,21.5,28.8,5,58
2002-07-03,26,21.8,30.6,,50
2002-07-04,27.7,22.3,32.3,,46
2002-07-05,23.3,20.5,27.1,46,65
2002-07-06,21.2,20,23.1,25,77
2002-07-07,22.7,20.2,25.3,0,56
2002-07-08,24.3,20.8,29.1,0,45
2002-07-09,25.3,20.3,29.7,,44
2002-07-10,26.2,21.6,31.6,,43
2002-07-11,25.2,20.7,29.7,,46
2002-07-12,25.5,22.5,29.1,,56
2002-07-13,25.1,22.3,29.3,2.5,48
2002-07-14,23.6,22.4,24.2,22,87
2002-07-15,25.6,23.5,29.4,0.5,65
2002-07-16,24.7,21.8,28.5,,52
2002-07-17,24.4,22,28.4,0,54
2002-07-18,24.9,20.6,29.2,,44
2002-07-19,20.8,19.2,24.7,60.5,64
2002-07-20,23.6,18.9,27.9,0.5,54
2002-07-21,25.8,23.1,29.1,0,62
2002-07-22,24.3,21.7,27,14,72
2002-07-23,22.4,21.5,23.2,42,82
2002-07-24,25.3,22.6,27.6,0.1,71
2002-07-25,27.9,22.4,33.8,,47
2002-07-26,27.9,24.5,31.5,0,53
2002-07-27,29.3,25.8,33.6,,50
2002-07-28,30.4,25.6,34.8,,44
2002-07-29,27.6,25.6,30,1,64
2002-07-30,26.6,24,29.8,1,64
2002-07-31,26,24.5,28,0,72
2002-08-01,26,24.3,28.5,0.1,68
2002-08-02,25.9,23.8,29.8,0.4,53
2002-08-03,25.9,22.2,30,8,52
2002-08-04,25.6,22.5,28.1,120,77
2002-08-05,26.7,23.2,28.3,22,74
2002-08-06,22.4,19.9,26.1,151.5,85
2002-08-07,21.2,19.9,22,178,94
2002-08-08,25.1,21.2,30.1,0.5,55
2002-08-09,25.5,22.1,29.4,0,56
2002-08-10,21.4,19.4,24.1,8,69
2002-08-11,20.4,18.4,23.9,3.5,68
2002-08-12,20.7,17.9,24,2,64
2002-08-13,23,19.7,26,0,62
2002-08-14,23,20.8,26.7,0,51
2002-08-15,24.2,19.3,28.9,,46
2002-08-16,23.8,22.2,26.7,,59
2002-08-17,23,21.8,24.1,8.5,77
2002-08-18,24.3,20.9,28.9,16,59
2002-08-19,22.8,19.5,26.2,11.5,58
2002-08-20,24.5,19.8,29.1,,36
2002-08-21,24.5,21.8,28.6,,51
2002-08-22,22.8,21.5,23.8,12,75
2002-08-23,24.8,22.4,27,15,74
2002-08-24,25.4,22.4,29.6,,50
2002-08-25,25.5,20.4,30.5,,49
2002-08-26,26.4,23,30.2,6,52
2002-08-27,24.1,23,26.5,78.5,70
2002-08-28,25.5,21.3,31,,43
2002-08-29,28.1,24.2,32.2,,51
2002-08-30,25.9,24.4,27.3,1,68
2002-08-31,22,19.2,26.1,45.5,68
2002-09-01,23.5,19.5,27.1,9.5,50
2002-09-02,25.3,22.8,29.1,,60
2002-09-03,26.6,23.7,30.6,,55
2002-09-04,26.3,23.7,30.2,,54
2002-09-05,22.6,20.1,25.5,2,65
2002-09-06,21.7,19.1,26,,46
2002-09-07,23,17.5,28.7,,29
2002-09-08,23.3,18.4,28.9,,41
2002-09-09,23.9,20.9,27.9,0,48
2002-09-10,24.7,20.3,29.4,,36
2002-09-11,24.2,19.9,29.3,,46
2002-09-12,19.9,16.8,22.9,0.5,80
2002-09-13,19.6,16.5,23,,56
2002-09-14,20.4,18.5,24.6,5.5,48
2002-09-15,18.5,17.1,19.8,0.2,65
2002-09-16,18.8,15.9,22.4,0.5,47
2002-09-17,20.7,14.9,26.3,,31
2002-09-18,21.4,16,27.2,,35
2002-09-19,21.6,16.7,26.6,,29
2002-09-20,20.7,16.4,25.3,,39
2002-09-21,19.5,17.1,24.6,12,53
2002-09-22,19.6,16,24.7,,21
2002-09-23,19.4,13.5,25.6,,22
2002-09-24,20.3,14.7,26.4,,23
2002-09-25,20.9,15.2,26.8,,24
2002-09-26,21.6,17.4,26.3,,37
2002-09-27,20.5,17.5,24.8,,36
2002-09-28,20.6,16.5,26,20,38
2002-09-29,19.1,16.1,22.8,10.5,46
2002-09-30,18.8,16.2,23.3,0.4,49
2002-10-01,19.3,15.1,24.4,,41
2002-10-02,16.7,14.5,19.9,4.5,30
2002-10-03,15.7,12.3,22.3,2,38
2002-10-04,15.2,8.4,22.1,,17
2002-10-05,16.4,12.5,21.8,3,41
2002-10-06,16.8,14.6,20.2,6.5,31
2002-10-07,14.4,11.5,18.3,,36
2002-10-08,12.5,8.4,16.8,,30
2002-10-09,13.9,8.1,19.5,,29
2002-10-10,15.3,9.6,21.2,,31
2002-10-11,16.8,11.8,22.2,,36
2002-10-12,17.8,13.1,22.7,,47
2002-10-13,18.4,14.4,24,10.5,27
2002-10-14,16,10.8,21.5,,24
2002-10-15,14.7,12.4,18.1,3.5,51
2002-10-16,14.7,9.9,20.3,,45
2002-10-17,17.5,11.7,24.9,,36
2002-10-18,17.7,14.3,21,,58
2002-10-19,15.9,13.6,19.8,0,40
2002-10-20,13.6,11.9,15.5,0.5,55
2002-10-21,10.7,5.1,14.7,0.5,29
2002-10-22,5,2.2,9,,28
2002-10-23,6.5,2.2,12.3,,19
2002-10-24,9.8,5.7,16.6,3.5,31
2002-10-25,9.1,6.5,13,3,43
2002-10-26,6.7,4.3,10.5,7.5,40
2002-10-27,3.9,1.7,7.8,,24
2002-10-28,3.3,-0.3,8.1,,33
2002-10-29,5.1,0.3,10.2,,25
2002-10-30,7.1,1,12.3,,27
2002-10-31,11,6.7,16.5,,26
2002-11-01,4.5,1.2,9,,26
2002-11-02,4.5,-0.2,8.5,,33
2002-11-03,3.4,1.1,6.8,,32
2002-11-04,1.3,-0.8,4.7,,24
2002-11-05,4.1,-1.6,8.9,,21
2002-11-06,10.4,5,15.7,,28
2002-11-07,11.4,6.3,16.7,1,53
2002-11-08,2.5,0,6.3,0,39
2002-11-09,2.2,-2.4,6.3,,26
2002-11-10,8.8,3.5,12.8,,52
2002-11-11,13,7,16.3,,38
2002-11-12,5.2,3,8.4,0,27
2002-11-13,1.9,0,4.7,0,26
2002-11-14,3.1,-1.3,9.6,0,36
2002-11-15,0.6,-2.5,3.4,,20
2002-11-16,2.4,-2.6,7.6,,16
2002-11-17,2.3,0.2,4.4,7,33
2002-11-18,-1.1,-3.6,1.3,,34
2002-11-19,1.3,-4.8,5.8,,34
2002-11-20,4,2.9,5.7,4,60
2002-11-21,1.7,-0.1,4.6,,33
2002-11-22,4.3,-1.6,10.9,,32
2002-11-23,6.9,1.2,13.6,,30
2002-11-24,5.7,1.7,8.8,,52
2002-11-25,2.7,-0.3,6.5,,39
2002-11-26,0.5,-2.1,2.7,0,53
2002-11-27,-0.5,-4.1,3.3,,22
2002-11-28,2.8,-1.9,6.1,,42
2002-11-29,7.1,5.1,10.1,0.5,60
2002-11-30,3.9,0.8,9,,29
2002-12-01,4.8,-0.7,9.9,,27
2002-12-02,6.9,3.3,12.1,,40
2002-12-03,7.7,2.8,11,,36
2002-12-04,11.3,8,15.9,,29
2002-12-05,7.3,4.2,10.5,,42
2002-12-06,6.7,3.9,10,,49
2002-12-07,5.2,3.3,8.2,0,52
2002-12-08,1.1,-2.8,4.3,5,52
2002-12-09,-5.4,-7.5,-2.7,,31
2002-12-10,-6.4,-9.1,-4,,24
2002-12-11,-5.5,-8.1,-2.9,,21
2002-12-12,-3.8,-5.8,-1.3,,27
2002-12-13,-3,-7.2,1.3,,24
2002-12-14,0,-5.4,4.2,,40
2002-12-15,4.9,2.1,8.3,0,46
2002-12-16,4.8,1.6,8.7,0.5,63
2002-12-17,2.6,1.1,6,,55
2002-12-18,4,1.1,7.1,,53
2002-12-19,3.1,-0.4,7.7,,32
2002-12-20,4.6,-1.2,10.5,,31
2002-12-21,6.5,2.8,11.7,,32
2002-12-22,6.4,3.4,9.6,,41
2002-12-23,5.8,4.7,7.1,7,58
2002-12-24,2.3,1.1,5.1,1,59
2002-12-25,-2.6,-5.8,1.2,0.7,58
2002-12-26,-6.3,-8.8,-2.7,,32
2002-12-27,-4.5,-8,-0.1,,30
2002-12-28,-0.9,-5.5,3.2,0,52
2002-12-29,-2.4,-5.8,1.7,,25
2002-12-30,-2,-6.3,1.6,0.7,43
2002-12-31,-1.4,-3.7,1.9,0.1,36
